Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Prox. llegada EP;RND Llegada R;Tiempo entre llegadas R;Prox. llegada R;RND Llegada V;Tiempo entre llegadas V;Prox. llegada V;RND Llegada AE;Tiempo entre llegadas AE;Prox. llegada AE;RND Llegada P;Tiempo entre llegadas P;Prox. llegada P;RND fin EP;Tiempo atencion EP;Fin envio 1;Fin envio 2;Fin envio 3;RND fin R;Tiempo atencion R;Fin reclamo 1;Fin reclamo 2;RND fin V;Tiempo atencion V;Fin venta 1;Fin venta 2;Fin venta 3;RND fin AE;Tiempo atencion AE;Fin atencion 1;Fin atencion 2;Prox ausencia;Fin ausencia;RND fin P;Tiempo atencion P;Fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;V COLA 1;V Estado 1;V COLA 2;V Estado 2;V COLA 3;V Estado 3;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31;Estado 32;HEspera 32;HAtencion 32;Estado 33;HEspera 33;HAtencion 33;Estado 34;HEspera 34;HAtencion 34;Estado 35;HEspera 35;HAtencion 35;Estado 36;HEspera 36;HAtencion 36;Estado 37;HEspera 37;HAtencion 37;Estado 38;HEspera 38;HAtencion 38;Estado 39;HEspera 39;HAtencion 39;Estado 40;HEspera 40;HAtencion 40;Estado 41;HEspera 41;HAtencion 41
llegada_venta;38,53;0;0;38,68;0;0;38,78;0,12;0,25;38,78;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;38,81;0,1;0,35;38,88;0;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;11,9;40,25;8;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;ER2;36,89;0;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SR2;0;35,12;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;Eliminado;0;32,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;38,68;0,15;0,39;39,07;0;0;38,78;0;0;38,78;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;38,81;0;0;38,88;0;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;11,9;40,25;8;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;ER2;36,89;0;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SR2;0;35,12;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;38,78;0;0;39,07;0,62;3,87;42,65;0;0;38,78;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;38,81;0;0;38,88;0;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;3;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;11,9;40,25;8;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;ER2;36,89;0;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SR2;0;35,12;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;38,78;0;0;39,07;0;0;42,65;0,04;0,08;38,86;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;38,81;0,61;3,13;38,88;41,91;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;3;Ocupado;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;11,9;40,25;8;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;ER2;36,89;0;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SR2;0;35,12;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;38,81;0;0;39,07;0;0;42,65;0;0;38,86;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0,43;4,81;42,5;43,62;0;0;38,88;41,91;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;13,81;43,93;9;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;Eliminado;0;35,12;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;38,86;0;0;39,07;0;0;42,65;0,27;0,62;39,48;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;43,62;0,23;0,87;38,88;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;13,81;43,93;9;21,68;63,74;23;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;SV1;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;38,88;0;0;39,07;0;0;42,65;0;0;39,48;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;43,62;0;0;0;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;0;Libre;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;Eliminado;0;38,53;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;39,07;0,71;2,97;42,04;0;0;42,65;0;0;39,48;0;0;41,87;0;0;39,68;0;0;54,01;39,37;46,51;0;0;42,5;43,62;0;0;0;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;0;Libre;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;7,52;54,36;11;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SE2;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;EE2;38,68;0;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio2;39,37;0;0;42,04;0;0;42,65;0;0;39,48;0;0;41,87;0;0;39,68;0,74;8,08;54,01;47,45;46,51;0;0;42,5;43,62;0;0;0;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;0;Libre;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;Eliminado;0;37,49;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;39,48;0;0;42,04;0;0;42,65;0,03;0,06;39,54;0;0;41,87;0;0;39,68;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0,69;3,9;43,38;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;39,54;0;0;42,04;0;0;42,65;0,44;1,15;40,69;0;0;41,87;0;0;39,68;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;2;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;39,68;0;0;42,04;0;0;42,65;0;0;40,69;0;0;41,87;0,81;12,45;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;41,91;39,73;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,09;24;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;EP;39,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta3;39,73;0;0;42,04;0;0;42,65;0;0;40,69;0;0;41,87;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;41,91;0;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,95;25;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;Eliminado;0;38,86;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;EP;39,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;40,69;0;0;42,04;0;0;42,65;0,09;0,18;40,87;0;0;41,87;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0,89;7,35;43,38;41,91;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,95;25;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;EP;39,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;40,87;0;0;42,04;0;0;42,65;0,87;4,08;44,95;0;0;41,87;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;41,91;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;2;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,95;25;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;EP;39,68;0;EV2;40,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;41,87;0;0;42,04;0;0;42,65;0;0;44,95;0,69;7,02;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;41,91;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;21,68;64,95;25;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;SV2;0;38,78;EV1;39,54;0;EP;39,68;0;EV2;40,87;0;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;41,91;0;0;42,04;0;0;42,65;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0,12;0,42;43,38;42,33;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;0;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;22,72;68,08;26;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;Eliminado;0;38,78;EV1;39,54;0;EP;39,68;0;SV2;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;42,04;0,55;1,91;43,95;0;0;42,65;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;42,33;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;22,72;68,08;26;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;EE2;42,04;0;EV1;39,54;0;EP;39,68;0;SV2;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;42,33;0;0;43,95;0;0;42,65;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;42,5;43,62;0;0;43,38;0;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Libre;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;13,81;43,93;9;22,72;68,5;27;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;ER1;34,52;0;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;SR1;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;EE2;42,04;0;EV1;39,54;0;EP;39,68;0;Eliminado;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;42,5;0;0;43,95;0;0;42,65;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0,22;2,12;44,62;43,62;0;0;43,38;0;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;2;Ocupado;2;Ocupado;1;Ocupado;0;Libre;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;21,78;52,68;10;22,72;68,5;27;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;SR1;0;42,5;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;Eliminado;0;33,75;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;EE2;42,04;0;EV1;39,54;0;EP;39,68;0;Eliminado;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;42,65;0;0;43,95;0,98;15,64;58,29;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;44,62;43,62;0;0;43,38;0;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;1;Ocupado;0;Libre;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;21,78;52,68;10;22,72;68,5;27;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;SV1;0;39,48;SR1;0;42,5;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;ER1;42,65;0;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;EE2;42,04;0;EV1;39,54;0;EP;39,68;0;Eliminado;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;43,38;0;0;43,95;0;0;58,29;0;0;44,95;0;0;48,89;0;0;52,13;0;0;54,01;47,45;46,51;0;0;44,62;43,62;0,46;2,05;45,43;0;48,04;0;0;49,21;44,93;60,1;0;0;0;44,66;1;Ocupado;1;Ocupado;1;Ocupado;3;Ocupado;2;Ocupado;0;Ocupado;0;Libre;0;Ocupado;3;Ocupado;2;Ocupado;3;Ocupado;8,2;56,24;12;21,78;52,68;10;26,55;72,39;28;3,96;14,85;1;19,54;34,29;1;EAE1;33,31;0;SR2;0;38,81;SP;0;36,05;EAE2;22,56;0;SE1;0;30,54;SAE2;0;17,3;EP;27,2;0;Eliminado;0;39,48;SR1;0;42,5;ER1;38,04;0;SE3;0;30,56;SAE1;0;29,29;EAE1;19,79;0;EE1;33,44;0;EAE2;26,09;0;ER1;42,65;0;SV3;0;40,69;EE3;39,07;0;ER1;28,98;0;EP;28,33;0;ER2;28,38;0;SE2;0;39,37;ER2;38,78;0;EE2;42,04;0;SV1;0;43,38;EP;39,68;0;Eliminado;0;41,91;EAE1;41,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
